sc_gid,mean_cf,mean_lcoe,mean_res,capacity,latitude,longitude,lcot,total_lcoe,lcoe,trans_cap_cost,CAPEX_M,FOM_M,CAPEX_A,FOM_A,CAPEX_C,FOM_C
152308,0.523506,22.589575,8.142065,1300.299598,33.918999,-116.829002,0.321949,23.540754,23.218804,20279.87856,1051.844273,34.106668,676.539674,24.7923,1264.754544,42.288354
139196,0.513414,22.919893,9.182659,4266.478235,34.790001,-118.793999,0.19711,23.962548,23.765438,12176.76314,1057.659711,34.106668,698.222658,24.7923,1294.918873,42.288354
138624,0.513903,23.035774,9.234062,2932.944142,34.849998,-118.746002,0.691122,24.433914,23.742792,42735.81416,1057.659711,34.106668,698.222658,24.7923,1294.918873,42.288354
138049,0.504,23.3151,9.105999,11.42435749,34.944,-118.502998,0.276624,24.485951,24.209327,16775.54889,1057.659711,34.106668,698.222658,24.7923,1294.918873,42.288354
61547,0.492781,24.108696,9.046322,522.4047109,40.412998,-124.357002,0.194155,24.95463,24.760475,11512.20882,1057.659711,34.106668,698.222658,24.7923,1294.918873,42.288354
138625,0.508729,23.124809,9.235,1621.220186,34.861,-118.681,1.097905,25.082184,23.984279,67205.83725,1057.659711,34.106668,698.222658,24.7923,1294.918873,42.288354
139197,0.475884,24.835842,8.76625,4222.857961,34.801998,-118.730003,0.442806,25.155534,24.712728,25355.38591,1002.265989,34.106668,656.489293,24.7923,1213.388468,42.288354
139762,0.468135,25.197001,8.418441,3385.76413,34.742001,-118.778999,0.129596,25.378523,25.248927,7299.914432,1009.738534,34.106668,659.214646,24.7923,1217.8788,42.288354
139195,0.467058,25.284845,8.306588,1330.418359,34.778,-118.859001,0.276675,26.301701,26.025026,15548.78315,1051.844273,34.106668,676.539674,24.7923,1264.754544,42.288354
136900,0.458215,25.644945,8.370591,2272.408563,35.063,-118.404999,0.562376,26.357903,25.795527,31006.47188,1009.738534,34.106668,659.214646,24.7923,1217.8788,42.288354
62665,0.469327,25.06913,8.784148,742.5832371,40.348999,-124.177002,1.398484,26.45179,25.053306,78974.92193,1001.989686,34.106668,657.336549,24.7923,1218.444362,42.288354
138048,0.465569,25.276449,9.176929,777.8948876,34.931999,-118.568001,0.737073,26.944801,26.207729,41290.46828,1057.659711,34.106668,698.222658,24.7923,1294.918873,42.288354
138626,0.46571,25.272293,9.319386,128.7836663,34.873001,-118.616997,0.769265,26.969068,26.199802,43106.92024,1057.659711,34.106668,698.222658,24.7923,1294.918873,42.288354
138047,0.452899,26.743053,8.736409,1294.068131,34.921001,-118.632004,1.299447,27.266394,25.966947,70813.43739,1002.265989,34.106668,656.489293,24.7923,1213.388468,42.288354
137447,0.49,23.971563,7.984001,38.4273843,34.591999,-120.639999,1.013351,27.334608,26.321257,59746.42004,1145.053807,34.106668,705.619386,24.7923,1355.183644,42.288354
62117,0.454584,26.344721,8.384795,819.4380057,40.395,-124.197998,1.369519,27.37109,26.00157,74909.73698,1009.738534,34.106668,659.214646,24.7923,1217.8788,42.288354
94756,0.474732,24.789047,7.814123,7627.316494,38.137001,-121.763,0.31536,27.483139,27.167779,18014.0128,1145.053807,34.106668,705.619386,24.7923,1355.183644,42.288354
62116,0.472569,25.047171,9.052774,967.9546531,40.381001,-124.266998,1.764203,27.583728,25.819526,100315.7667,1057.659711,34.106668,698.222658,24.7923,1294.918873,42.288354
95340,0.469777,25.026718,7.680025,3487.54477,38.089001,-121.745003,0.286179,27.740541,27.454362,16176.49447,1145.053807,34.106668,705.619386,24.7923,1355.183644,42.288354
77526,0.447258,26.293379,8.879401,100.7420615,39.741001,-120.787003,1.495448,27.78499,26.289543,80479.41864,1001.989686,34.106668,657.336549,24.7923,1218.444362,42.288354
78162,0.460417,25.581432,9.536397,206.6770128,39.706001,-120.699997,1.355071,27.856041,26.50097,75070.49328,1057.659711,34.106668,698.222658,24.7923,1294.918873,42.288354
94168,0.471604,24.933338,7.763208,7058.175776,38.183998,-121.781998,0.523172,27.871155,27.347983,29687.77972,1145.053807,34.106668,705.619386,24.7923,1355.183644,42.288354
139761,0.443462,26.623127,8.290028,991.8419461,34.73,-118.843002,0.70047,28.110255,27.409785,37376.71569,1051.844273,34.106668,676.539674,24.7923,1264.754544,42.288354
82575,0.427782,27.703403,8.480433,495.4016841,39.474998,-120.022003,0.684363,28.315039,27.630676,35226.11534,1009.738534,34.106668,659.214646,24.7923,1217.8788,42.288354
132853,0.430312,27.338234,8.633041,2164.396456,35.466999,-118.124,1.561215,28.891159,27.329944,80835.45833,1002.265989,34.106668,656.489293,24.7923,1213.388468,42.288354
80070,0.465076,25.409143,9.407821,2176.859392,39.59,-120.507004,2.726059,28.961565,26.235506,152550.9145,1057.659711,34.106668,698.222658,24.7923,1294.918873,42.288354
60982,0.45011,26.585255,8.239902,518.2503991,40.459999,-124.377998,2.207411,29.212334,27.004923,119552.2283,1051.844273,34.106668,676.539674,24.7923,1264.754544,42.288354
60983,0.447242,27.173733,8.278863,1663.801882,40.473999,-124.308998,2.04387,29.221964,27.178094,109989.6433,1051.844273,34.106668,676.539674,24.7923,1264.754544,42.288354
81969,0.424444,27.733648,8.767165,138.1308679,39.459999,-120.384003,1.551752,29.259559,27.707807,79249.77866,1002.265989,34.106668,656.489293,24.7923,1213.388468,42.288354
86793,0.42075,29.084845,8.63475,20.77155908,39.082001,-120.239998,1.404642,29.355685,27.951043,71112.42285,1002.265989,34.106668,656.489293,24.7923,1213.388468,42.288354
132854,0.416092,28.319231,8.423554,2716.919928,35.478001,-118.058998,1.096715,29.503684,28.406968,54908.38717,1009.738534,34.106668,659.214646,24.7923,1217.8788,42.288354
81336,0.432409,27.2258,8.88273,1788.431237,39.507999,-120.402,2.398105,29.590429,27.192324,124772.3813,1001.989686,34.106668,657.336549,24.7923,1218.444362,42.288354
76298,0.418097,28.177084,8.568677,32.19591657,39.821999,-120.892998,1.329105,29.599846,28.270741,66863.92228,1009.738534,34.106668,659.214646,24.7923,1217.8788,42.288354
75099,0.436358,26.977118,8.743461,2075.078752,40.029999,-120.306999,2.743511,29.694787,26.951277,144047.3137,1002.265989,34.106668,656.489293,24.7923,1213.388468,42.288354
105903,0.420047,28.023438,8.282749,244.0658192,37.685001,-119.011002,0.853988,29.79169,28.937703,43162.35275,1051.844273,34.106668,676.539674,24.7923,1264.754544,42.288354
95339,0.469599,25.052401,7.550115,4278.941171,38.076,-121.811997,0.460173,30.033276,29.573103,26001.81752,1269.390245,34.106668,757.285079,24.7923,1519.821874,42.288354
136901,0.43074,27.47043,7.783691,255.4901767,35.074001,-118.339996,0.104281,30.046752,29.942471,5404.748305,1145.053807,34.106668,705.619386,24.7923,1355.183644,42.288354
79432,0.438739,26.883347,9.040862,1716.769358,39.637001,-120.525001,2.512355,30.322722,27.810367,132630.4298,1057.659711,34.106668,698.222658,24.7923,1294.918873,42.288354
94755,0.462218,25.48555,7.52725,8312.777944,38.123001,-121.830002,0.282433,30.327771,30.045338,15707.91671,1269.390245,34.106668,757.285079,24.7923,1519.821874,42.288354
94757,0.462,25.473591,7.588001,159.9410049,38.150002,-121.695999,0.345167,30.40469,30.059523,19187.90034,1269.390245,34.106668,757.285079,24.7923,1519.821874,42.288354
93592,0.462,25.474167,7.502999,28.04160476,38.165001,-122.136002,0.399766,30.459291,30.059525,22223.06473,1269.390245,34.106668,757.285079,24.7923,1519.821874,42.288354
62667,0.441313,26.723392,8.008675,896.2927743,40.376999,-124.039001,1.324206,30.549313,29.225107,70316.59308,1145.053807,34.106668,705.619386,24.7923,1355.183644,42.288354
81968,0.411088,28.682011,8.441399,686.5000276,39.448002,-120.453003,1.825666,30.57842,28.752754,90304.96503,1009.738534,34.106668,659.214646,24.7923,1217.8788,42.288354
63217,0.428602,27.610529,8.120098,669.8827803,40.316002,-124.086998,2.238255,30.598376,28.360121,115430.1019,1051.844273,34.106668,676.539674,24.7923,1264.754544,42.288354
95341,0.46025,25.57515,7.561549,199.4069672,38.103001,-121.678001,0.428001,30.601826,30.173825,23702.49507,1269.390245,34.106668,757.285079,24.7923,1519.821874,42.288354
63220,0.454916,26.128508,7.530127,1374.038633,40.359001,-123.879997,0.155498,30.683109,30.527612,8511.604738,1269.390245,34.106668,757.285079,24.7923,1519.821874,42.288354
80699,0.422762,28.068188,8.610263,2451.043971,39.542,-120.488998,3.10483,30.922858,27.818028,157938.9787,1002.265989,34.106668,656.489293,24.7923,1213.388468,42.288354
93596,0.454448,25.882965,7.488321,7577.464753,38.230999,-121.801002,0.370808,30.929859,30.559051,20276.33933,1269.390245,34.106668,757.285079,24.7923,1519.821874,42.288354
94167,0.452453,26.064217,7.436088,8275.389138,38.171001,-121.848999,0.303794,30.997622,30.693829,16538.92651,1269.390245,34.106668,757.285079,24.7923,1519.821874,42.288354
139775,0.423667,27.73749,7.914333,6.231467724,35.057999,-116.968002,0.577682,31.020046,30.442364,29448.89679,1145.053807,34.106668,705.619386,24.7923,1355.183644,42.288354
139778,0.434635,27.037737,7.947158,2098.966045,35.356998,-115.075996,1.41761,31.091749,29.674139,74137.36794,1145.053807,34.106668,705.619386,24.7923,1355.183644,42.288354
75713,0.415389,28.455349,8.389056,1594.217159,39.981998,-120.289001,2.694984,31.150014,28.45503,134699.7465,1009.738534,34.106668,659.214646,24.7923,1217.8788,42.288354
70867,0.403832,29.959436,8.35486,2162.3193,40.310001,-120.713997,2.002173,31.27151,29.269337,97287.83568,1009.738534,34.106668,659.214646,24.7923,1217.8788,42.288354
62666,0.433709,27.296637,7.985153,729.0817237,40.362999,-124.108002,1.847108,31.584564,29.737456,96393.32598,1145.053807,34.106668,705.619386,24.7923,1355.183644,42.288354
94165,0.447835,26.26198,7.359845,1673.149084,38.118,-122.116997,0.615579,31.625894,31.010315,33170.90319,1269.390245,34.106668,757.285079,24.7923,1519.821874,42.288354
68495,0.408706,29.281746,8.181232,3223.745969,40.499001,-120.788002,1.99417,31.734851,29.740681,98068.35763,1051.844273,34.106668,676.539674,24.7923,1264.754544,42.288354
80700,0.414758,29.951918,8.817047,2096.888889,39.555,-120.419998,3.40017,31.749694,28.349524,169688.1439,1001.989686,34.106668,657.336549,24.7923,1218.444362,42.288354
132274,0.407809,29.166468,8.075433,1254.602168,35.514999,-118.139999,1.975868,31.781973,29.806105,96954.99916,1051.844273,34.106668,676.539674,24.7923,1264.754544,42.288354
140343,0.422963,27.849537,7.912399,140.2080238,35.308998,-115.061997,1.316984,31.809997,30.493013,67025.25804,1145.053807,34.106668,705.619386,24.7923,1355.183644,42.288354
94169,0.44262,26.594778,7.333847,475.6687029,38.196999,-121.714996,0.50473,31.880397,31.375667,26881.05562,1269.390245,34.106668,757.285079,24.7923,1519.821874,42.288354
80654,0.443833,26.577534,7.426539,186.9440317,38.917999,-123.692001,0.626653,31.916556,31.289903,33465.89267,1269.390245,34.106668,757.285079,24.7923,1519.821874,42.288354
139185,0.428838,27.426744,7.695837,1631.605966,34.487,-120.398003,1.908078,31.983364,30.075286,98456.58239,1145.053807,34.106668,705.619386,24.7923,1355.183644,42.288354
138046,0.420289,29.053576,7.866238,1707.422156,34.909,-118.696999,1.30219,31.989214,30.687024,65853.34837,1145.053807,34.106668,705.619386,24.7923,1355.183644,42.288354
81970,0.395608,30.233597,8.553602,2397.037918,39.473,-120.315002,2.143291,32.021089,29.877798,102023.9894,1009.738534,34.106668,659.214646,24.7923,1217.8788,42.288354
93597,0.437104,26.923872,7.237339,3018.107534,38.243999,-121.734001,0.298333,32.069955,31.771622,15690.65819,1269.390245,34.106668,757.285079,24.7923,1519.821874,42.288354
66740,0.384176,30.61175,8.179294,158.902427,40.563999,-121.263,0.463199,32.102801,31.639602,21411.83459,1051.844273,34.106668,676.539674,24.7923,1264.754544,42.288354
93008,0.435974,26.987957,7.277141,2872.706621,38.264999,-121.887001,0.284478,32.138445,31.853968,14923.29115,1269.390245,34.106668,757.285079,24.7923,1519.821874,42.288354
93009,0.435586,27.005552,7.303588,4586.360245,38.278,-121.82,0.343813,32.226152,31.882339,18019.85785,1269.390245,34.106668,757.285079,24.7923,1519.821874,42.288354
63780,0.443436,26.806292,7.597322,1299.26102,40.312,-123.859001,0.942228,32.260193,31.317965,50273.89926,1269.390245,34.106668,757.285079,24.7923,1519.821874,42.288354
93595,0.432635,27.21611,7.188037,7328.206044,38.217999,-121.867996,0.316572,32.416391,32.099819,16479.70126,1269.390245,34.106668,757.285079,24.7923,1519.821874,42.288354
68496,0.396816,29.70241,8.165957,3115.733862,40.511002,-120.718002,1.784818,32.416601,30.631783,85219.52409,1051.844273,34.106668,676.539674,24.7923,1264.754544,42.288354
81967,0.394161,29.847006,8.071757,445.5499423,39.435001,-120.521004,1.637646,32.475796,30.838151,77669.25793,1051.844273,34.106668,676.539674,24.7923,1264.754544,42.288354
64356,0.425674,27.648205,7.626365,1067.658137,40.237,-123.975998,2.248633,32.547433,30.298799,115173.2571,1145.053807,34.106668,705.619386,24.7923,1355.183644,42.288354
138631,0.417,28.216883,8.036001,153.7095372,35.164001,-116.931999,1.637249,32.5663,30.929052,82149.79838,1145.053807,34.106668,705.619386,24.7923,1355.183644,42.288354
99419,0.428812,27.448883,7.527983,5180.426835,37.758999,-121.614998,0.195644,32.581613,32.385969,10094.63351,1269.390245,34.106668,757.285079,24.7923,1519.821874,42.288354
82571,0.390297,30.331255,8.296444,893.1770405,39.424999,-120.296997,1.517474,32.66095,31.143476,71264.24555,1051.844273,34.106668,676.539674,24.7923,1264.754544,42.288354
83752,0.394891,29.927515,8.038756,866.1740137,39.319,-120.330002,0.068714,32.729422,32.660707,3264.983959,1145.053807,34.106668,705.619386,24.7923,1355.183644,42.288354
67334,0.400621,29.437166,7.687594,3867.664301,40.705002,-120.195999,0.696751,32.890281,32.193529,33586.72751,1145.053807,34.106668,705.619386,24.7923,1355.183644,42.288354
93010,0.428722,27.424978,7.197024,2131.161962,38.291,-121.751999,0.520662,32.913435,32.392772,26858.88463,1269.390245,34.106668,757.285079,24.7923,1519.821874,42.288354
76904,0.394667,29.95056,8.168386,1300.299598,39.775002,-120.875,2.141425,32.94003,30.798605,101692.6016,1051.844273,34.106668,676.539674,24.7923,1264.754544,42.288354
68456,0.426523,27.571619,7.860077,420.6240714,39.896,-123.899002,2.758048,32.996517,30.238469,141546.9071,1145.053807,34.106668,705.619386,24.7923,1355.183644,42.288354
60984,0.423071,28.375202,7.923017,1384.424413,40.488998,-124.239998,2.561378,33.046639,30.485261,130389.3467,1145.053807,34.106668,705.619386,24.7923,1355.183644,42.288354
62668,0.432713,27.388655,7.562795,1326.264047,40.390999,-123.970001,1.05984,33.153895,32.094055,55181.75496,1269.390245,34.106668,757.285079,24.7923,1519.821874,42.288354
138033,0.430595,27.453512,7.530508,263.7988003,34.556999,-120.559998,1.061667,33.313592,32.251925,55006.33069,1269.390245,34.106668,757.285079,24.7923,1519.821874,42.288354
140913,0.402,29.267591,7.726,17.65582522,35.259998,-115.049004,1.241673,33.324795,32.083122,60060.50809,1145.053807,34.106668,705.619386,24.7923,1355.183644,42.288354
78797,0.417417,28.550207,8.850039,2604.753509,39.671001,-120.612999,5.300768,33.469691,28.168922,266235.023,1001.989686,34.106668,657.336549,24.7923,1218.444362,42.288354
139763,0.419874,28.303955,7.512533,2235.019757,34.754002,-118.713997,0.452729,33.528129,33.0754,22872.48025,1269.390245,34.106668,757.285079,24.7923,1519.821874,42.288354
84343,0.387361,30.969673,7.955013,86.20197018,39.271,-120.311997,0.274106,33.569662,33.295556,12775.87792,1145.053807,34.106668,705.619386,24.7923,1355.183644,42.288354
81335,0.400245,29.474892,8.156816,2156.087833,39.494999,-120.471001,3.279123,33.648524,30.369401,157920.6769,1051.844273,34.106668,676.539674,24.7923,1264.754544,42.288354
76905,0.398303,29.722908,7.994326,662.6127347,39.787998,-120.806,1.287484,33.668437,32.380953,61703.6404,1145.053807,34.106668,705.619386,24.7923,1355.183644,42.288354
64357,0.432101,27.295158,7.552043,1352.228496,40.250999,-123.906998,1.53942,33.678931,32.139511,80038.3006,1269.390245,34.106668,757.285079,24.7923,1519.821874,42.288354
98821,0.418251,28.193918,7.254206,4270.632547,37.792999,-121.699997,0.490103,33.693833,33.203731,24664.93425,1269.390245,34.106668,757.285079,24.7923,1519.821874,42.288354
71466,0.412376,28.962955,8.478352,2428.195256,40.275002,-120.626,5.050355,33.71326,28.662905,250594.4191,1009.738534,34.106668,659.214646,24.7923,1217.8788,42.288354
62118,0.405706,29.432478,7.747638,459.0514557,40.41,-124.128998,2.0474,33.837461,31.790061,99947.01071,1145.053807,34.106668,705.619386,24.7923,1355.183644,42.288354
138633,0.405867,28.979128,7.705283,1957.719443,35.186001,-116.802002,2.120799,33.898255,31.777456,103571.1661,1145.053807,34.106668,705.619386,24.7923,1355.183644,42.288354
93035,0.388499,30.427296,8.607253,1871.517473,38.694,-119.586998,3.759125,34.030469,30.271345,175724.7222,1002.265989,34.106668,656.489293,24.7923,1213.388468,42.288354
71474,0.388449,30.384226,7.767715,4060.8398,40.375,-120.068001,0.829148,34.031501,33.202353,38754.46007,1145.053807,34.106668,705.619386,24.7923,1355.183644,42.288354
138053,0.41066,28.632755,7.930617,3788.732376,35.234001,-116.816002,2.647246,34.053836,31.40659,130807.2776,1145.053807,34.106668,705.619386,24.7923,1355.183644,42.288354
96501,0.410628,28.691242,7.252643,133.9765561,37.956001,-121.907997,0.265043,34.085202,33.820158,13095.47401,1269.390245,34.106668,757.285079,24.7923,1519.821874,42.288354
101213,0.349129,33.664936,8.460175,209.7927467,38.054001,-119.211998,0.320854,34.176293,33.855438,13478.74104,1009.738534,34.106668,659.214646,24.7923,1217.8788,42.288354
